L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
6,7,3,1.1666666666666667,3.0,fres_l2.0,1.0,0.6392521847690559
6,8,2,1.3333333333333333,3.0,onsite_pair_density,1.0,1.004419440334634
6,8,2,1.3333333333333333,3.0,onsite_pair_variance,1.0,1.1924356639796598
6,8,2,1.3333333333333333,3.0,charge_fluctuation,1.0,0.51069229099295
6,8,2,1.3333333333333333,3.0,fock_entropy_normalized,1.0,0.799919219105946
6,8,2,1.3333333333333333,3.0,pr_normalized,1.0,0.27808455053437003
6,8,2,1.3333333333333333,3.0,Nres_mean_l1.0,1.0,2.19919999999987
6,8,2,1.3333333333333333,3.0,Nres_mean_l2.0,1.0,3.7974222222224596
6,8,2,1.3333333333333333,3.0,fres_l1.0,1.0,0.4123500000000106
6,8,2,1.3333333333333333,3.0,fres_l2.0,1.0,0.7120166666666601
6,8,3,1.3333333333333333,3.0,onsite_pair_density,2.0,1.6019948698492599
6,8,3,1.3333333333333333,3.0,onsite_pair_variance,1.0,5.504471863505
6,8,3,1.3333333333333333,3.0,charge_fluctuation,1.0,1.0913535461205879
6,8,3,1.3333333333333333,3.0,fock_entropy_normalized,1.0,0.842522656720186
