L,nmax,U,W,N0,A,B,n_N
7,5,2.0,6.0,6.0,0.573447331816242,0.01412742052397492,3
7,5,2.0,7.0,6.0,0.5251789198672967,0.01313363194266709,3
7,5,2.0,8.0,6.0,0.48354085636571,0.023643647534731,3
7,5,2.0,9.0,6.0,0.44640705570235467,0.015758062163123976,3
7,5,2.0,10.0,6.0,0.4123247592172434,0.018995356546748,3
7,5,2.0,11.0,6.0,0.38052237779252135,0.015128242404906983,3
7,5,2.0,12.0,6.0,0.3577688330363813,0.014477958757751014,3
7,5,2.0,13.0,6.0,0.3369267043936747,0.015619438449498008,3
7,5,2.0,14.0,6.0,0.3156515395925952,0.0181790394539022,3
7,5,2.0,15.0,6.0,0.2990423538117328,0.016567763812614794,3
7,5,3.0,1.0,6.0,0.677260442581872,-0.02194097609804796,3
7,5,3.0,2.0,6.0,0.6308308994710113,-0.016199189497451028,3
7,5,3.0,3.0,6.0,0.588528983693058,-0.011742123919716074,3
7,5,3.0,4.0,6.0,0.5516265370947487,-0.009229093560431001,3
7,5,3.0,5.0,6.0,0.5140924450000101,-0.0020807284516680125,3
7,5,3.0,6.0,6.0,0.4784127554371953,0.003548991186383993,3
7,5,3.0,7.0,6.0,0.44456951807219064,0.002618561209960041,3
7,5,3.0,8.0,6.0,0.41907622175197407,0.002958349275897998,3
7,5,3.0,9.0,6.0,0.3915989062272527,0.004262396183367989,3
7,5,3.0,10.0,6.0,0.3677356805541154,0.006764110562259951,3
7,5,3.0,11.0,6.0,0.3463620871917967,0.010018345798536,3
7,5,3.0,12.0,6.0,0.32446147414369864,0.006525382314285982,3
7,5,3.0,13.0,6.0,0.310640075541262,0.006514351737563984,3
7,5,3.0,14.0,6.0,0.2927821640779187,0.01119612777038001,3
7,5,3.0,15.0,6.0,0.28261111064695665,0.00955515731175302,3
7,5,4.0,1.0,6.0,0.5946651410303374,-0.031625633989327995,3
7,5,4.0,2.0,6.0,0.5289216153483287,-0.02505870211864103,3
7,5,4.0,3.0,6.0,0.4799664112532486,-0.02384083232313,3
7,5,4.0,4.0,6.0,0.445753462873258,-0.02009536947642701,3
7,5,4.0,5.0,6.0,0.4176666266884513,-0.015809877885365003,3
7,5,4.0,6.0,6.0,0.394931134910232,-0.013134852625429017,3
7,5,4.0,7.0,6.0,0.37007512843148666,-0.011201413571165969,3
7,5,4.0,8.0,6.0,0.352092977610248,-0.005082841643980013,3
7,5,4.0,9.0,6.0,0.33584994151332537,-0.005259210714346013,3
7,5,4.0,10.0,6.0,0.31715151926464674,-0.006740039775809059,3
7,5,4.0,11.0,6.0,0.30393251783917535,-0.0024692840665280213,3
7,5,4.0,12.0,6.0,0.2883038165385739,-0.0005689038915700217,3
7,5,4.0,13.0,6.0,0.2764444797594274,0.0016088733326589943,3
7,5,4.0,14.0,6.0,0.26096652298565065,0.0037067200301620085,3
7,5,4.0,15.0,6.0,0.25052270881349065,0.0006538031295590246,3
7,5,5.0,1.0,6.0,0.5495977134381307,-0.04069081711164607,3
7,5,5.0,2.0,6.0,0.46565765738493003,-0.03022064893818502,3
7,5,5.0,3.0,6.0,0.40865342810724464,-0.024098765832983954,3
7,5,5.0,4.0,6.0,0.37072188020751334,-0.02488175510575899,3
7,5,5.0,5.0,6.0,0.345725752771534,-0.022264076669281985,3
7,5,5.0,6.0,6.0,0.3304408254006553,-0.01712823421450599,3
7,5,5.0,7.0,6.0,0.31434899462937665,-0.01562618179287903,3
7,5,5.0,8.0,6.0,0.30015359677303866,-0.012023782290778995,3
7,5,5.0,9.0,6.0,0.2898545819117773,-0.01159436044040299,3
7,5,5.0,10.0,6.0,0.27506947987249936,-0.006816011521504989,3
7,5,5.0,11.0,6.0,0.2629034814817966,-0.00688135438548898,3
7,5,5.0,12.0,6.0,0.253916181306264,-0.004150192276478018,3
7,5,5.0,13.0,6.0,0.24350692653193398,-0.0053930548902060005,3
7,5,5.0,14.0,6.0,0.23650958378944265,-0.0032454410541090106,3
7,5,5.0,15.0,6.0,0.22622635211216735,-0.00028264352371498713,3
7,5,6.0,1.0,6.0,0.521319215202668,-0.044104276245307966,3
7,5,6.0,2.0,6.0,0.43078458101398404,-0.036894060878820994,3
7,5,6.0,3.0,6.0,0.36718913808616005,-0.029266722417990998,3
7,5,6.0,4.0,6.0,0.3230244361943993,-0.023784283651758026,3
7,5,6.0,5.0,6.0,0.297979473722358,-0.02213348683776198,3
7,5,6.0,6.0,6.0,0.2795424512228533,-0.021298366575675992,3
7,5,6.0,7.0,6.0,0.27045297086451464,-0.01837273166171799,3
