L,N,nmax,W_over_t,U_over_t,quantity,k,mean,stderr,n_disorder
7,4,4,1.2,0.31,S2_k,1,0.4302224190067107,0.008027366893784988,100
7,4,4,1.2,0.31,S2_k,2,0.17293183744034404,0.003052299011009779,100
7,4,4,1.2,0.31,S2_k,3,0.03857336050881815,0.001320147561436542,100
7,4,4,1.2,0.315,S2_k,-3,0.03202187237322094,0.0016410052251554213,100
7,4,4,1.2,0.315,S2_k,-2,0.20889490362645322,0.004951938520218242,100
7,4,4,1.2,0.315,S2_k,-1,0.6173350841811568,0.005086514945834146,100
7,4,4,1.2,0.315,S2_k,0,1.3013164695899684,0.008664920742028483,100
7,4,4,1.2,0.315,S2_k,1,0.4261637149310036,0.00816833291420289,100
7,4,4,1.2,0.315,S2_k,2,0.17219387565103106,0.003016024292070208,100
7,4,4,1.2,0.315,S2_k,3,0.038596369550276205,0.0013167872940783964,100
7,4,4,1.2,0.32,S2_k,-3,0.03204370641825513,0.0016329714549439822,100
7,4,4,1.2,0.32,S2_k,-2,0.20968808615668666,0.0049610931655005444,100
7,4,4,1.2,0.32,S2_k,-1,0.6183791568971779,0.005106451431894683,100
7,4,4,1.2,0.32,S2_k,0,1.2964938686488017,0.008424293925225085,100
7,4,4,1.2,0.32,S2_k,1,0.4220179573293013,0.00805725385946826,100
7,4,4,1.2,0.32,S2_k,2,0.17136337242598917,0.003004220100445719,100
7,4,4,1.2,0.32,S2_k,3,0.03865783155790452,0.001317780910184384,100
7,4,4,1.2,0.325,S2_k,-3,0.032002318621676566,0.0016229327454968512,100
7,4,4,1.2,0.325,S2_k,-2,0.21127341500174077,0.004983071061720353,100
7,4,4,1.2,0.325,S2_k,-1,0.6194742246315746,0.004967854242860786,100
7,4,4,1.2,0.325,S2_k,0,1.290573205580063,0.008429071161777485,100
7,4,4,1.2,0.325,S2_k,1,0.41599029700598145,0.008052951325471163,100
7,4,4,1.2,0.325,S2_k,2,0.1704754890508961,0.00297663497666416,100
7,4,4,1.2,0.325,S2_k,3,0.039044958916352346,0.001317315377795773,100
7,4,4,1.2,0.33,S2_k,-3,0.03272605194778551,0.0015964792170336032,100
7,4,4,1.2,0.33,S2_k,-2,0.21255813960235995,0.004931778822142481,100
7,4,4,1.2,0.33,S2_k,-1,0.6189784008878673,0.00494000594063321,100
7,4,4,1.2,0.33,S2_k,0,1.286008176913102,0.008266977022955115,100
7,4,4,1.2,0.33,S2_k,1,0.4112331298051965,0.007988345062436333,100
7,4,4,1.2,0.33,S2_k,2,0.16902544291859103,0.0029610729691501225,100
7,4,4,1.2,0.33,S2_k,3,0.039227560459339214,0.0013127967094616233,100
7,4,4,1.2,0.335,S2_k,-3,0.03260320217704709,0.0015869820814413595,100
7,4,4,1.2,0.335,S2_k,-2,0.21416460229730142,0.004819069651268144,100
7,4,4,1.2,0.335,S2_k,-1,0.6189110796987025,0.005003670947471884,100
7,4,4,1.2,0.335,S2_k,0,1.2814623889451022,0.008176017362944245,100
7,4,4,1.2,0.335,S2_k,1,0.4074542858620934,0.00797266519572594,100
7,4,4,1.2,0.335,S2_k,2,0.16837623285930964,0.002950526643240754,100
7,4,4,1.2,0.335,S2_k,3,0.03964565852690904,0.0012885520253724484,100
7,4,4,1.2,0.34,S2_k,-3,0.0329335381400491,0.0016196208145703495,100
7,4,4,1.2,0.34,S2_k,-2,0.21515040709420294,0.00479761101952355,100
7,4,4,1.2,0.34,S2_k,-1,0.6181065424494048,0.005010234489883221,100
7,4,4,1.2,0.34,S2_k,0,1.277026535764763,0.008105168140617557,100
7,4,4,1.2,0.34,S2_k,1,0.40324464334339133,0.007905138095509572,100
7,4,4,1.2,0.34,S2_k,2,0.16699808623000595,0.002950706876676256,100
7,4,4,1.2,0.34,S2_k,3,0.039964701681367544,0.0012839294245290062,100
7,4,4,1.2,0.34500000000000003,S2_k,-3,0.0329181173764858,0.0015931595266445004,100
7,4,4,1.2,0.34500000000000003,S2_k,-2,0.21714746167189675,0.004812539296040305,100
7,4,4,1.2,0.34500000000000003,S2_k,-1,0.6171242163587977,0.004959354056343802,100
7,4,4,1.2,0.34500000000000003,S2_k,0,1.2730846850412236,0.007932569814076735,100
7,4,4,1.2,0.34500000000000003,S2_k,1,0.3981708914177611,0.00793140052586977,100
7,4,4,1.2,0.34500000000000003,S2_k,2,0.16633720894875847,0.002966116875101988,100
7,4,4,1.2,0.34500000000000003,S2_k,3,0.04010435873208361,0.0013023814875165699,100
7,4,4,1.2,0.35000000000000003,S2_k,-3,0.03288058716232355,0.0015833528613637023,100
7,4,4,1.2,0.35000000000000003,S2_k,-2,0.2186257705677845,0.004751489385196985,100
7,4,4,1.2,0.35000000000000003,S2_k,-1,0.6163388226346336,0.004934636310983873,100
7,4,4,1.2,0.35000000000000003,S2_k,0,1.2692306081724687,0.007806710306917999,100
7,4,4,1.2,0.35000000000000003,S2_k,1,0.39317057264538635,0.007905411430899388,100
7,4,4,1.2,0.35000000000000003,S2_k,2,0.16566013616543857,0.00298513720334342,100
7,4,4,1.2,0.35000000000000003,S2_k,3,0.04021593563202612,0.0013035322703280428,100
7,4,4,1.2,0.355,S2_k,-3,0.033219775738698804,0.001542948432110319,100
7,4,4,1.2,0.355,S2_k,-2,0.219778944114263,0.004713488420569545,100
7,4,4,1.2,0.355,S2_k,-1,0.6151791226825974,0.0048219309047690066,100
7,4,4,1.2,0.355,S2_k,0,1.2648373798596948,0.007743054210910269,100
7,4,4,1.2,0.355,S2_k,1,0.38958242005049265,0.007801615323414386,100
7,4,4,1.2,0.355,S2_k,2,0.16469191854188417,0.0029494021785230204,100
7,4,4,1.2,0.355,S2_k,3,0.04043871664557845,0.0013071515187540509,100
7,4,4,1.2,0.36,S2_k,-3,0.033327384886256174,0.0015210216572717572,100
7,4,4,1.2,0.36,S2_k,-2,0.22071079678677685,0.004749375574714044,100
7,4,4,1.2,0.36,S2_k,-1,0.6148491271989106,0.004893147438413122,100
7,4,4,1.2,0.36,S2_k,0,1.2610090181235087,0.0077511208733207606,100
7,4,4,1.2,0.36,S2_k,1,0.3860931260837551,0.007845149280556263,100
7,4,4,1.2,0.36,S2_k,2,0.16374614309044055,0.002926473228073904,100
7,4,4,1.2,0.36,S2_k,3,0.04044752447640298,0.001310509072569516,100
7,4,4,1.2,0.365,S2_k,-3,0.0337128866706149,0.0014967301268927094,100
7,4,4,1.2,0.365,S2_k,-2,0.22238619008007965,0.004641573608062535,100
7,4,4,1.2,0.365,S2_k,-1,0.6139224874801329,0.004899614473415879,100
7,4,4,1.2,0.365,S2_k,0,1.2556796379822162,0.007572246918339266,100
7,4,4,1.2,0.365,S2_k,1,0.3814092442125883,0.007702710429240261,100
7,4,4,1.2,0.365,S2_k,2,0.16263813145147246,0.0028956067079268033,100
7,4,4,1.2,0.365,S2_k,3,0.04065575109102107,0.001289737744766888,100
7,4,4,1.2,0.37,S2_k,-3,0.033954683159772896,0.0014969729378202646,100
7,4,4,1.2,0.37,S2_k,-2,0.22294202423294723,0.004677445199778954,100
7,4,4,1.2,0.37,S2_k,-1,0.6140262839701462,0.005006870309335865,100
7,4,4,1.2,0.37,S2_k,0,1.2515025096298182,0.007367631063965331,100
7,4,4,1.2,0.37,S2_k,1,0.37750519034218954,0.00774158753591736,100
7,4,4,1.2,0.37,S2_k,2,0.16199324661868844,0.002890322295278291,100
7,4,4,1.2,0.37,S2_k,3,0.04079237683426224,0.0012866020884971603,100
7,4,4,1.2,0.375,S2_k,-3,0.033921155252336896,0.0015201621066101882,100
7,4,4,1.2,0.375,S2_k,-2,0.22444492527073073,0.004641424951167885,100
7,4,4,1.2,0.375,S2_k,-1,0.6128907210746974,0.005012687218676539,100
7,4,4,1.2,0.375,S2_k,0,1.2481183251779502,0.00735705052396869,100
7,4,4,1.2,0.375,S2_k,1,0.3742909450990218,0.007798535114577465,100
7,4,4,1.2,0.375,S2_k,2,0.16102404572303844,0.0028660368257122405,100
7,4,4,1.2,0.375,S2_k,3,0.040845539977831705,0.001265652159023845,100
7,4,4,1.2,0.38,S2_k,-3,0.034171594312828804,0.0015041462451507554,100
7,4,4,1.2,0.38,S2_k,-2,0.22532157653292129,0.0046429360753940645,100
