L,N,nmax,W,slope_vs_U,intercept,r2,n_U,mean_positive_step_fraction,monotone_decreasing_strict
8,7,3,10.0,-0.0328423892022932,0.49863791336214675,0.9784795113123246,10,0.1111111111111111,0
8,7,3,11.0,-0.02829178395925709,0.4539086890283748,0.98872752187869,10,0.0,1
8,7,3,12.0,-0.024290771425115258,0.4156379716126014,0.985097863466348,10,0.1111111111111111,0
8,7,3,13.0,-0.021941328786944197,0.38990505279989646,0.9750851442003576,10,0.1111111111111111,0
8,7,3,14.0,-0.019562188192710727,0.3631915621565457,0.9888452641782536,10,0.0,1
8,7,3,15.0,-0.016829591493461204,0.33629704569301744,0.9905147180501608,10,0.0,1
8,7,4,0.1,-0.03603902517343072,0.8759482547587714,0.9009653138557019,10,0.0,1
8,7,4,0.25,-0.03852905682235736,0.8792848778005197,0.9066866465878305,10,0.0,1
8,7,4,0.5,-0.041308767954422586,0.8817924752313727,0.9111976935093355,10,0.0,1
8,7,4,0.75,-0.04448908514489729,0.883914272944589,0.9155248110031342,10,0.0,1
8,7,4,1.0,-0.04782001365591637,0.8845462850939304,0.9154320894053473,10,0.0,1
8,7,4,2.0,-0.05931953532317153,0.872386896783689,0.8913621992719027,10,0.0,1
8,7,4,3.0,-0.06392035743889538,0.8427108717258359,0.8810513294406586,10,0.0,1
8,7,4,4.0,-0.06410471002716346,0.7953771754704967,0.8943864540736075,10,0.0,1
8,7,4,5.0,-0.06043812666296795,0.7366850103552804,0.9134248506198732,10,0.0,1
8,7,4,6.0,-0.05543610457700932,0.6818621669377188,0.9168386899059359,10,0.0,1
8,7,4,7.0,-0.04898170772881222,0.6154643783625614,0.9435767229643663,10,0.0,1
8,7,4,8.0,-0.043566593249361914,0.5632778210052612,0.9583888970477603,10,0.0,1
8,7,4,9.0,-0.03860354211591308,0.5141223073712546,0.9673743357480769,10,0.0,1
8,7,4,10.0,-0.035985118785413585,0.4852159779775562,0.9728685843041767,10,0.0,1
8,7,4,11.0,-0.03095583812551557,0.4404021573563784,0.977124739416478,10,0.0,1
8,7,4,12.0,-0.026288199114586384,0.39972253300627647,0.9773555586334557,10,0.1111111111111111,0
8,7,4,13.0,-0.024863332356947473,0.38238837175067664,0.9806430627178119,10,0.0,1
8,7,4,14.0,-0.022021463937927525,0.356719777141933,0.9874156599698436,10,0.0,1
8,7,4,15.0,-0.019387459915374026,0.33061112475126875,0.9752362621924927,10,0.1111111111111111,0
8,7,5,0.1,-0.03756094151438919,0.8637362468826861,0.8889995456369507,10,0.0,1
8,7,5,0.25,-0.03968712847964881,0.8656013698055302,0.8913715789117275,10,0.0,1
8,7,5,0.5,-0.04196294238750078,0.8657971157483164,0.8926909220572391,10,0.0,1
8,7,5,0.75,-0.04474061432889521,0.8660708580882985,0.8964439867755508,10,0.0,1
8,7,5,1.0,-0.048122393719660206,0.8658700332283938,0.8978384979002995,10,0.0,1
