L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
6,4,4,0.6666666666666666,5.0,Nres_mean_l2.0,1.0,2.306730158729918,2.0,-1.0
6,4,4,0.6666666666666666,5.0,fres_l1.0,1.0,0.2259940476190662,2.0,-1.0
6,4,4,0.6666666666666666,5.0,fres_l2.0,1.0,0.43251190476192397,2.0,-1.0
6,5,4,0.8333333333333334,5.0,onsite_pair_density,2.0,0.818614565490536,1.0,1.0
6,5,4,0.8333333333333334,5.0,onsite_pair_variance,1.0,7.40109709022246,1.0,0.0
6,5,4,0.8333333333333334,5.0,charge_fluctuation,1.0,0.693399194818534,1.0,0.0
6,5,4,0.8333333333333334,5.0,fock_entropy_normalized,1.0,0.673768535407154,1.0,0.0
6,5,4,0.8333333333333334,5.0,pr_normalized,1.0,0.11100433496388419,1.0,0.0
6,5,4,0.8333333333333334,5.0,Nres_mean_l1.0,1.0,1.4032520325205422,1.0,0.0
6,5,4,0.8333333333333334,5.0,Nres_mean_l2.0,1.0,2.6935121951220697,1.0,0.0
6,5,4,0.8333333333333334,5.0,fres_l1.0,1.0,0.23198924731184722,1.0,0.0
6,5,4,0.8333333333333334,5.0,fres_l2.0,1.0,0.4452983870968128,1.0,0.0
6,6,4,1.0,5.0,onsite_pair_density,3.0,1.1899084767537602,2.0,1.0
6,6,4,1.0,5.0,onsite_pair_variance,1.0,9.410987372373139,2.0,-1.0
6,6,4,1.0,5.0,charge_fluctuation,1.0,0.8892496212175219,2.0,-1.0
6,6,4,1.0,5.0,fock_entropy_normalized,1.0,0.703779106665502,2.0,-1.0
6,6,4,1.0,5.0,pr_normalized,1.0,0.1086335061233726,2.0,-1.0
6,6,4,1.0,5.0,Nres_mean_l1.0,1.0,1.65065727699546,2.0,-1.0
6,6,4,1.0,5.0,Nres_mean_l2.0,1.0,3.1191737089200195,2.0,-1.0
6,6,4,1.0,5.0,fres_l1.0,1.0,0.24829802259890202,2.0,-1.0
