L,N,nmax,filling,W_over_t,realizations,U_points,U_scan_min_over_t,U_scan_max_over_t,U_M_star_over_t,U_M_same_samples_over_t,U_M_same_samples_ci95_low,U_M_same_samples_ci95_high,entropy_peak_method,U_S_loess_over_t,loess_span_points_used,loess_dense_points,U_S_candidate_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,peak_estimator_disagreement_over_t,peak_estimators_agree,peak_smoothing_points_used,U_S_grid_max_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,plateau_width_over_t,plateau_points,plateau_includes_U0,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,curvature_ci95_low,curvature_ci95_high,curvature_bootstrap_valid_fraction,R_required_for_3sigma,max_required_realizations,unresolved_reasons,delta_U_star_over_t,relative_peak_error,theory_ED_status
6,6,4,1.0,1.7,200,41,0.0,1.0,0.3110108860460202,0.32204798715058824,0.3069888655734235,0.33853760496937263,weighted_loess_quadratic,0.19862428089791595,9,1001,0.19862428089791595,0.19685526622405775,0.19584474010462394,0.0010105261194338078,True,7,0.199,0.19877013853777842,0.16781560423495392,0.2206815481582144,1.0,0.05286594392326047,0.012500000000000011,True,False,0.175,0.225,0.05000000000000002,3,False,0.001842993167760311,0.00041150940129023293,4.4786174069944735,-0.4157938097322293,-0.9202718497849965,-0.10094347397977309,1.0,89.73969261997985,500,,-0.11224074750824176,0.3608900927398198,inconsistent
6,6,4,1.0,1.8,200,41,0.0,1.0,0.3275113249438255,0.3391050830825182,0.3231840728175395,0.35654288175105725,weighted_loess_quadratic,0.20723989246377716,9,1001,0.20723989246377716,0.21055736966744903,0.2113646892804207,0.0008073196129716742,True,7,0.20700000000000002,0.20718017030532365,0.18310909380374255,0.24103282382750188,1.0,0.057923730023759334,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.0020402211501139994,0.00044928800449872577,4.541009618964322,-0.2536384048189631,-1.0974013187166987,-0.09678752752866056,1.0,87.2906367317019,500,,-0.12033115463850186,0.3674106678880218,inconsistent
6,6,4,1.0,1.9,200,41,0.0,1.0,0.34381459249581514,0.3560768197206837,0.3389895008045957,0.3745377701227732,weighted_loess_quadratic,0.21370613507433023,9,1001,0.21370613507433023,0.21640702020515634,0.2165960235008444,0.00018900329568805052,True,7,0.213,,0.1751521636066845,0.2540965283146685,1.0,0.078944364707984,0.012500000000000011,False,False,0.175,0.275,0.10000000000000003,5,False,0.0022542500966575103,0.0005653628025345262,3.9872628452945404,-0.6859259150409754,-1.0467362859189964,-0.1072251855548765,1.0,113.21990168655911,500,wide_plateau,,,unresolved
6,6,4,1.0,2.0,200,41,0.0,1.0,0.35992651408326426,0.37278226485687127,0.3548578048060174,0.39231317037179475,weighted_loess_quadratic,0.2182578400909793,9,1001,0.2182578400909793,0.21995527215003863,0.22328064221732133,0.0033253700672827013,True,7,0.218,,0.17579522023624639,0.26092552884964987,1.0,0.08513030861340348,0.012500000000000011,False,False,0.175,0.275,0.10000000000000003,5,False,0.0026363204528179612,0.0006487894624588976,4.0634452397336505,-0.23107185137201017,-1.1296575691108515,-0.10538280828511871,1.0,109.01435315809816,500,wide_plateau,,,unresolved
6,6,4,1.0,2.1,200,41,0.0,1.0,0.3758530144219157,0.3892940886494899,0.37055182902608086,0.40989493208159045,weighted_loess_quadratic,0.23359128679233757,9,1001,0.23359128679233757,0.23802690653015368,0.2322827092075899,0.005744197322563788,True,7,0.234,0.23373503983829658,0.2089739365443326,0.25897592483995757,1.0,0.050001988295624966,0.012500000000000011,True,False,0.225,0.25,0.024999999999999994,2,False,0.0030811143427271104,0.0007062877890211182,4.362406359874054,-0.3124525884402133,-1.225536417445417,-0.11099781216813039,1.0,94.58456469632624,500,,-0.14211797458361913,0.378121151435236,inconsistent
6,6,4,1.0,2.2,200,41,0.0,1.0,0.3916000218458362,0.40580583297509587,0.38583435360884566,0.42739505017029666,weighted_loess_quadratic,0.23102177380915104,9,1001,0.23102177380915104,0.23892479352434742,0.23519460194138286,0.0037301915829645593,True,7,0.231,0.2310445952666811,0.211547009964394,0.26452385752897795,1.0,0.052976847564583956,0.012500000000000011,True,False,0.225,0.275,0.05000000000000002,3,False,0.0033076711053218917,0.000757213129718838,4.368216787986849,-0.5873904155534158,-1.5256364818543724,-0.1585882985332686,1.0,94.33310680043773,500,,-0.16055542657915509,0.4099985128253185,inconsistent
6,6,4,1.0,2.3,200,41,0.0,1.0,0.40717333431029173,0.4219516902163159,0.4010673996921217,0.44466519049728404,weighted_loess_quadratic,0.2420264618150573,9,1001,0.2420264618150573,0.24038204463280713,0.23926496376608447,0.0011170808667226584,True,7,0.242,0.241176038793259,0.22014076174426542,0.2555667789633022,1.0,0.03542601721903679,0.012500000000000011,True,False,0.225,0.25,0.024999999999999994,2,False,0.003702292866141998,0.000898045884444231,4.122609913671857,-0.2939987288952072,-1.8431740581983826,-0.20859095355372767,1.0,105.90781753952004,500,,-0.16599729551703274,0.4076821381199102,inconsistent
6,6,4,1.0,2.4,200,41,0.0,1.0,0.42257862033707405,0.43786244992395473,0.41593508748565633,0.46171466116116106,weighted_loess_quadratic,0.24741616219902288,9,1001,0.24741616219902288,0.24931030920466776,0.24657376894715835,0.002736540257509412,True,7,0.247,0.24733964468208536,0.22326128369569617,0.2661555152958589,1.0,0.04289423160016273,0.012500000000000011,True,False,0.225,0.275,0.05000000000000002,3,False,0.0039022482426349734,0.0009577959689388547,4.074195725586825,-0.6932961101220577,-1.5278560415424725,-0.21824929424005662,1.0,108.43980488795285,500,,-0.1752389756549887,0.4146896393272513,inconsistent
6,6,4,1.0,2.5,200,41,0.0,1.0,0.4378213223978653,0.4537238483075,0.4307305004012356,0.4787173537621404,weighted_loess_quadratic,0.2492033817623484,9,1001,0.2492033817623484,0.24937456552205522,0.24934576845375234,2.8797068302888196e-05,True,7,0.25,0.24909872993712204,0.22327089792018698,0.27178649847469927,1.0,0.04851560055451229,0.012500000000000011,True,False,0.225,0.25,0.024999999999999994,2,False,0.0043802186993462024,0.0010062372978613524,4.353067321849308,-0.9478515330522166,-1.5670350667898314,-0.17691727485098427,1.0,94.99084207474378,500,,-0.18872259246074327,0.43104934092096064,inconsistent
6,6,5,1.0,0.1,200,41,0.0,1.0,0.017661925641808948,0.018221698928143744,0.017448065417948362,0.01902454500212749,weighted_loess_quadratic,0.2038723318730645,9,1001,0.2038723318730645,0.21802224386977417,0.21821180108224314,0.00018955721246896595,True,7,0.20400000000000001,0.20387831820692126,0.20272183060965138,0.2217807887098909,1.0,0.019058958100239526,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.005026822609252526,0.00015819423738666264,31.776268796478536,-1.4296173864734294,-2.131975011579042,-0.2861615871562088,1.0,1.7826525470245078,500,,0.1862163925651123,10.543379942915436,inconsistent
6,6,5,1.0,0.2,200,41,0.0,1.0,0.03529201210609601,0.036474465716309426,0.03494344227503796,0.03810164426306716,weighted_loess_quadratic,0.2043886901267026,9,1001,0.2043886901267026,0.21065757314575861,0.20773782071556837,0.0029197524301902422,True,7,0.20400000000000001,0.20439802983224248,0.20202780848811097,0.20861409515826823,1.0,0.00658628667015726,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.0034276918768708325,0.00014832106015775883,23.109947253781993,-0.6491824033096001,-0.945656595231949,-0.3643819010323573,1.0,3.3703468439204487,500,,0.16910601772614647,4.791623022733144,inconsistent
6,6,5,1.0,0.3,200,41,0.0,1.0,0.05285946556443854,0.054650417349486835,0.05236190442544218,0.057042276877086726,weighted_loess_quadratic,0.20237253581722617,9,1001,0.20237253581722617,0.2013239066377892,0.20224716354087924,0.0009232569030900306,True,7,0.202,0.20243995803470677,0.19789360601693318,0.2072123555352128,1.0,0.009318749518279629,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.0028405123005215294,0.00014608512475063537,19.444226818919667,-0.36714481621906814,-0.5857410296011569,-0.19521367933562786,1.0,4.760922896049586,500,,0.14958049247026822,2.8297768596983173,inconsistent
6,6,5,1.0,0.4,200,41,0.0,1.0,0.07033535636816213,0.07274260641080366,0.06967449204980153,0.07592686293581238,weighted_loess_quadratic,0.19965563774771966,9,1001,0.19965563774771966,0.19983451472998923,0.2002467298117678,0.00041221508177857746,True,7,0.2,0.19966421471810264,0.19637274422304996,0.20312994920905797,1.0,0.006757204986008014,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.0029918992459534227,0.00017140841417240992,17.454798006263815,-0.4787973129426365,-0.7457357553682212,-0.2806738894224309,1.0,5.908032155842248,500,,0.1293288583499405,1.838746045061375,inconsistent
6,6,5,1.0,0.5,200,41,0.0,1.0,0.087693545627203,0.09068341429731192,0.08681130850744005,0.09469689805117933,weighted_loess_quadratic,0.1991733527793768,9,1001,0.1991733527793768,0.19965606358659918,0.20111537113060485,0.0014593075440056669,True,7,0.199,0.19925490337343138,0.19558797692682453,0.20200106336170925,1.0,0.006413086434884724,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.003336249271502681,0.00020166593265271102,16.543445031184504,-0.5546868668941132,-0.9118223020995992,-0.3554658965044257,1.0,6.576890323381121,500,,0.11156135774622838,1.2721729626544085,inconsistent
6,6,5,1.0,0.6,200,41,0.0,1.0,0.10491104945540153,0.10846524963633349,0.10389375567417596,0.11329450310073626,weighted_loess_quadratic,0.2018588888761573,9,1001,0.2018588888761573,0.20390001323665627,0.2047751127035486,0.0008750994668923207,True,7,0.202,0.20185362900761217,0.19936877924833787,0.20509395579293932,1.0,0.005725176544601446,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.004028999130816867,0.00024230375029002274,16.627885973677262,-0.6523523929241714,-0.9096907945199928,-0.4490921703791024,1.0,6.510261446247603,500,,0.09694257955221064,0.9240454657106605,inconsistent
6,6,5,1.0,0.7,200,41,0.0,1.0,0.12196854116398476,0.1261475071539518,0.12076616382964779,0.1317162457147508,weighted_loess_quadratic,0.20369922154646253,9,1001,0.20369922154646253,0.20677427926645592,0.20809578357468517,0.0013215043082292488,True,7,0.20400000000000001,0.2037090832677529,0.20109184232589847,0.20777577652288665,1.0,0.006683934196988178,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.0048585932268147385,0.0002610430788577861,18.612227713808323,-0.6188649820358523,-0.9498115236770709,-0.3364441600921809,1.0,5.196079539375751,500,,0.08174054210376813,0.670177254919113,inconsistent
6,6,5,1.0,0.8,200,41,0.0,1.0,0.1388504529621828,0.14361350211145812,0.13742040407326542,0.15003664523376892,weighted_loess_quadratic,0.2085576866288794,9,1001,0.2085576866288794,0.2108134100863473,0.2119791262851599,0.0011657161988126163,True,7,0.209,0.20867738941546346,0.20413856296361738,0.21463205860938367,1.0,0.010493495645766293,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.005981048214775522,0.0003104513428736481,19.265654190485414,-0.3192325496941134,-0.6585458791397368,-0.2259784007162118,1.0,4.849589557065791,500,,0.06982693645328067,0.502893112435857,inconsistent
6,6,5,1.0,0.9,200,41,0.0,1.0,0.1555447778537612,0.16084759070007784,0.15396414527166957,0.16813703886284684,weighted_loess_quadratic,0.217126080289674,9,1001,0.217126080289674,0.21805821016191293,0.219033343536671,0.0009751333747580748,True,7,0.217,0.2170648593540943,0.21258332252827444,0.22153055152998782,1.0,0.00894722900171338,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.007201418483199103,0.0003854425557605405,18.68350646697415,-0.5717814021762733,-0.6450781103425802,-0.376186233439403,1.0,5.156508425783744,500,,0.06152008150033311,0.3955136414683915,inconsistent
6,6,5,1.0,1.0,200,41,0.0,1.0,0.17204294137703038,0.17795706616813317,0.170265750704802,0.18601303848189332,weighted_loess_quadratic,0.2250860372066481,9,1001,0.2250860372066481,0.22635682978228205,0.22722696581512514,0.0008701360328430829,True,7,0.225,0.2249903878101649,0.21960674616775394,0.2297362471709628,1.0,0.010129501003208863,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.008666480401693023,0.00044428279436494643,19.50667572909459,-0.5534215516245653,-0.8049196671491825,-0.36515987069740136,1.0,4.730488337403524,500,,0.05294744643313451,0.30775715649444,inconsistent
6,6,5,1.0,1.1,200,41,0.0,1.0,0.18833945971525665,0.19482135827762784,0.18624729476507756,0.20375910767906982,weighted_loess_quadratic,0.23117917330382437,9,1001,0.23117917330382437,0.2340649356825849,0.2349093067390634,0.000844371056478499,True,7,0.231,0.2311141589244337,0.22659459241979532,0.23880518046685995,1.0,0.012210588047064624,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.010198830506696979,0.0005346467988774366,19.075828244199357,-0.5446998697933443,-0.9417922897651068,-0.31352474794192625,1.0,4.946587528300849,500,,0.042774699209177064,0.2271149087602063,inconsistent
6,6,5,1.0,1.2,200,41,0.0,1.0,0.20443153496661012,0.21139897913996003,0.20214367920004786,0.22125366552562384,weighted_loess_quadratic,0.24107288984628383,9,1001,0.24107288984628383,0.24289364491684617,0.24330935523514083,0.0004157103182946542,True,7,0.241,0.241000832549204,0.23296346730633866,0.2491754022689627,1.0,0.016211934962624047,0.012500000000000011,True,False,0.25,0.25,0.0,1,False,0.011470208764425303,0.0006332898584292596,18.112099241372203,-0.6401300394823138,-0.8043671347548739,-0.32681034165403905,1.0,5.4869995783998196,500,,0.03656929758259389,0.17888285967508274,inconsistent
6,6,5,1.0,1.3,200,41,0.0,1.0,0.22031858308912,0.227908789902796,0.21779997381789262,0.23843473736546528,weighted_loess_quadratic,0.2503611812173113,9,1001,0.2503611812173113,0.2514068148893571,0.252112011946976,0.0007051970576189004,True,7,0.251,0.2502304494037937,0.24047796015915487,0.259005354351136,1.0,0.0185273941919811,0.012500000000000011,True,False,0.25,0.25,0.0,1,False,0.012999092866462511,0.0007232296940708102,17.973671397941512,-0.46265344379598894,-0.783836120727557,-0.2391971466308354,1.0,5.571843506912558,500,,0.029911866314673685,0.13576642467137773,inconsistent
6,6,5,1.0,1.4,200,41,0.0,1.0,0.236001888202637,0.24416591076098706,0.23324666281318826,0.25549796708158856,weighted_loess_quadratic,0.25634758219065384,9,1001,0.25634758219065384,0.25832622272539646,0.259026430556006,0.0007002078306095338,True,7,0.256,0.256425439759138,0.24941818219281692,0.26552103650664277,1.0,0.016102854313825854,0.012500000000000011,True,False,0.25,0.275,0.025000000000000022,2,False,0.014469581069777858,0.0008128591179100737,17.80084734360896,-0.5740181601812278,-1.0159300733194794,-0.39974612157530326,1.0,5.680560028315336,500,,0.020423551556500996,0.08653978030448992,inconsistent
6,6,5,1.0,1.5,200,41,0.0,1.0,0.2514841688975441,0.2601399537838552,0.24859425253985978,0.27236272528131966,weighted_loess_quadratic,0.266902402490615,9,1001,0.266902402490615,0.2682492528950342,0.2674603142889321,0.0007889386061021297,True,7,0.267,0.2669052379866827,0.25676587966357267,0.27617608616550693,1.0,0.019410206501934257,0.012500000000000011,True,False,0.25,0.275,0.025000000000000022,2,False,0.015807210608586,0.0009212689935167062,17.15808381680801,-0.5944151765658469,-1.0012015189200831,-0.3681944096181285,1.0,6.114133752185957,500,,0.015421069089138595,0.06132023799645701,consistent
6,6,5,1.0,1.6,200,41,0.0,1.0,0.2667692128585036,0.276040388800114,0.26363317036523487,0.2890357260552585,weighted_loess_quadratic,0.27446763420799786,9,1001,0.27446763420799786,0.27499317180139904,0.2759658765292989,0.0009727047278998424,True,7,0.275,0.2744299746708051,0.26484286706701193,0.28196690854830314,1.0,0.017124041481291208,0.012500000000000011,True,False,0.275,0.275,0.0,1,False,0.017042672629075897,0.0010564841828704713,16.131498138259765,-0.8327287564901663,-1.2470392806116748,-0.3927836648298803,1.0,6.91708480722025,500,,0.00766076181230152,0.02871681379651874,consistent
6,6,5,1.0,1.7,200,41,0.0,1.0,0.28186170590746157,0.29166917556947847,0.27852934535711,0.3056169081315941,weighted_loess_quadratic,0.28383855937024827,9,1001,0.28383855937024827,0.28322921704647197,0.2840079670312253,0.0007787499847533019,True,7,0.28400000000000003,0.28380963473447274,0.27053728902368834,0.29310022296813865,1.0,0.022562933944450303,0.012500000000000011,True,False,0.275,0.3,0.024999999999999967,2,False,0.017736335257958327,0.0011798741432969204,15.032395920125612,-0.5951063947722297,-1.1650565803141857,-0.4256355375409839,1.0,7.9655559765712605,500,,0.0019479288270111694,0.006910938187717834,consistent
6,6,5,1.0,1.8,200,41,0.0,1.0,0.29676679526920546,0.30712182593990367,0.29317485249002906,0.32192229828778907,weighted_loess_quadratic,0.291631537615696,9,1001,0.291631537615696,0.2923982587596044,0.29267944283759334,0.0002811840779889385,True,7,0.292,0.29157635374834245,0.28134093465443716,0.3019855482732147,1.0,0.020644613618777563,0.012500000000000011,True,False,0.275,0.3,0.024999999999999967,2,False,0.018776597899209765,0.0013022516862364157,14.418562938071704,-0.6396452152113462,-1.1442732958316288,-0.3864101986393334,1.0,8.658218670863892,500,,-0.0051904415208630095,0.017489967218720055,consistent
6,6,5,1.0,1.9,200,41,0.0,1.0,0.3114900292607462,0.32245662758906724,0.3075404424933298,0.3379243056844788,weighted_loess_quadratic,0.2999758077654882,9,1001,0.2999758077654882,0.2994337794303216,0.29808250849192175,0.0013512709383998733,True,7,0.3,0.29984578118718097,0.2878418268020883,0.3093879482818488,1.0,0.021546121479760483,0.012500000000000011,True,False,0.3,0.3,0.0,1,False,0.019601124618584924,0.0013976947792936796,14.023894850984767,-0.9609733363429837,-1.513754913606905,-0.32368777404345356,1.0,9.152404615627232,500,,-0.011644248073565233,0.037382410285171315,consistent
6,6,5,1.0,2.0,200,41,0.0,1.0,0.3260371215410133,0.33742708692511597,0.32177902649603396,0.3539305177948802,weighted_loess_quadratic,0.3051975978241407,9,1001,0.3051975978241407,0.3059859647592482,0.3044167606858111,0.001569204073437136,True,7,0.305,0.30522749627628054,0.29430871713384926,0.3183860744275322,1.0,0.024077357293682933,0.012500000000000011,True,False,0.3,0.325,0.025000000000000022,2,False,0.019951467601255102,0.0014754136875902743,13.522626073668139,-0.8806600398185691,-1.2873678147152492,-0.4072028421240944,1.0,9.84351997310509,500,,-0.020809625264732734,0.06382593848938463,consistent
6,6,5,1.0,2.1,200,41,0.0,1.0,0.34041386937022455,0.35245861410764256,0.33573699322810735,0.3698479612561611,weighted_loess_quadratic,0.3134702032897301,9,1001,0.3134702032897301,0.3120975456038829,0.31182879066099967,0.00026875494288325363,True,7,0.313,0.3133945759018233,0.30030214118863136,0.3241084930775929,1.0,0.02380635188896152,0.012500000000000011,True,False,0.3,0.325,0.025000000000000022,2,False,0.020304649134752696,0.0015817279256081138,12.837004902057561,-0.5790566074929459,-1.1781170314810623,-0.35663055047039277,1.0,10.92307941135727,500,,-0.027019293468401262,0.07937189374330644,inconsistent
6,6,5,1.0,2.2,200,41,0.0,1.0,0.35462603304755735,0.3671218645632453,0.3497051331090763,0.38534550072301754,weighted_loess_quadratic,0.31358243303428374,9,1001,0.31358243303428374,0.3131811800121512,0.3149472778950786,0.0017660978829274199,True,7,0.313,0.3133900375079409,0.30005390852063335,0.33195412528353563,1.0,0.03190021676290228,0.012500000000000011,True,False,0.3,0.325,0.025000000000000022,2,False,0.02082579476856214,0.0016719057632064588,12.456320940374928,-0.8551226400526593,-1.3932706315933976,-0.3200017577380167,1.0,11.600933205571156,500,,-0.04123599553961643,0.1162802267652089,inconsistent
6,6,5,1.0,2.3,200,41,0.0,1.0,0.3686792379059443,0.38167856085703167,0.36333898563526074,0.4007707078524964,weighted_loess_quadratic,0.31853552209139624,9,1001,0.31853552209139624,0.3181956510275435,0.3190279904771746,0.0008323394496311254,True,7,0.319,0.31850224654009945,0.3034798358228985,0.33252479707268695,1.0,0.029044961249788448,0.012500000000000011,True,False,0.3,0.325,0.025000000000000022,2,False,0.02113296201752762,0.0017345650756774348,12.183435671489082,-0.7070378431817409,-1.2708002990122147,-0.3152937006840972,1.0,12.126429771883503,500,,-0.05017699136584486,0.13609931400217815,inconsistent
6,6,5,1.0,2.4,200,41,0.0,1.0,0.38257901078839474,0.3961578113498856,0.3769699630304152,0.4159040683447865,weighted_loess_quadratic,0.3284944281552155,9,1001,0.3284944281552155,0.32614685156632234,0.32576992562055573,0.0003769259457666041,True,7,0.329,0.32799329959201257,0.3119155504895355,0.33986538003873584,1.0,0.027949829549200333,0.012500000000000011,True,False,0.3,0.35,0.04999999999999999,3,False,0.021055154915563354,0.0017994441759588166,11.700921427220333,-0.3528031883339698,-1.486489651893478,-0.281422407532821,1.0,13.147173039819727,500,,-0.05458571119638217,0.14267826947405027,inconsistent
6,6,5,1.0,2.5,200,41,0.0,1.0,0.3963306183418817,0.41040501239676236,0.3902849537478239,0.4309579413430323,weighted_loess_quadratic,0.330260556239326,9,1001,0.330260556239326,0.33084147491387833,0.3313442833763791,0.0005028084625007812,True,7,0.33,0.3302169663264797,0.31782672706120874,0.3470376140122363,1.0,0.02921088695102758,0.012500000000000011,True,False,0.325,0.325,0.0,1,False,0.02105652726169767,0.0018427718611390546,11.426551330495249,-0.5490515437696789,-1.9047051265708936,-0.2849612642935629,1.0,13.786123200439093,500,,-0.06611365201540204,0.16681439423479325,inconsistent
6,6,6,1.0,0.1,200,41,0.0,1.0,0.01714290532868107,0.017684585561351517,0.016867994648427937,0.0184638868946137,weighted_loess_quadratic,0.24603125872034676,9,1001,0.24603125872034676,0.2447118598095771,0.24774099141365286,0.003029131604075752,True,7,0.246,0.24600440483030867,0.24405563299419392,0.24805824455134728,1.0,0.004002611557153368,0.012500000000000011,True,False,0.25,0.25,0.0,1,False,0.0035923634929077132,5.461214085512467e-05,65.77957642124946,-0.7244775783941432,-0.794156816648774,-0.6713989569847364,1.0,0.41599715447543106,500,,0.2288614995016276,13.350216612275698,inconsistent
6,6,6,1.0,0.2,200,41,0.0,1.0,0.03425493615801225,0.03541791341913407,0.03380208127531702,0.0369680845101196,weighted_loess_quadratic,0.22680071313684438,9,1001,0.22680071313684438,0.22956188791453666,0.22999237058429156,0.00043048266975490024,True,7,0.227,0.2267841402000717,0.22494492542891814,0.22877172530521045,1.0,0.0038267998762923083,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.0047145864940557145,8.863737726716756e-05,53.189598332148066,-1.0427810604159704,-1.24478175954078,-0.7508083717441801,1.0,0.636237237388426,500,,0.19252920404205945,5.620480597422651,inconsistent
6,6,6,1.0,0.3,200,41,0.0,1.0,0.05130630620424302,0.053076669790022096,0.050656867791849636,0.055407544273450494,weighted_loess_quadratic,0.21688630178120755,9,1001,0.21688630178120755,0.2183353788685648,0.21972966227396704,0.0013942834054022357,True,7,0.217,0.2168211478685728,0.21452752997919122,0.21979786161931134,1.0,0.005270331640120113,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.006021464461099397,0.00014839004439123936,40.57862834263625,-0.5845002746168216,-0.679322315846686,-0.40403819281298653,1.0,1.0931450175656696,500,,0.16551484166432978,3.2260136016309384,inconsistent
6,6,6,1.0,0.4,200,41,0.0,1.0,0.068269018633268,0.07064453813976555,0.067413806564895,0.07377359155849683,weighted_loess_quadratic,0.20890209428211154,9,1001,0.20890209428211154,0.2129571937210295,0.21387446534389232,0.0009172716228628142,True,7,0.209,0.20907051907124147,0.20418364443754755,0.21568800222500795,1.0,0.011504357787460395,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.007962163693745881,0.00023046938875815188,34.547597564469406,-0.16556028541941328,-1.0280769797865537,-0.13795263720090542,1.0,1.5081231313878545,500,,0.14080150043797346,2.062450922201478,inconsistent
6,6,6,1.0,0.5,200,41,0.0,1.0,0.08511770766592262,0.08805668582718257,0.08402205223478171,0.09200453914875442,weighted_loess_quadratic,0.21329333545914458,9,1001,0.21329333545914458,0.21247039709378263,0.21361206400323843,0.0011416669094558018,True,7,0.214,0.21325412124987647,0.2061067021541733,0.2157156518595229,1.0,0.009608949705349618,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.010221270334947161,0.00031480422788174783,32.46865648445691,-0.6024758670679591,-0.7449604074450511,-0.153709198579113,1.0,1.7074337761907508,500,,0.12813641358395383,1.5054025431097695,inconsistent
6,6,6,1.0,0.6,200,41,0.0,1.0,0.10183019565021716,0.1053477287996766,0.10055354226228189,0.11002695028316789,weighted_loess_quadratic,0.21365851108273723,9,1001,0.21365851108273723,0.21399862422899135,0.21436955032589208,0.0003709260969007311,True,7,0.214,0.21371925146366655,0.20581658334203712,0.21608720452078276,1.0,0.010270621178745637,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.012863593967195185,0.0004017233243863641,32.02102837032039,-0.6111252991311037,-0.8682518486232963,-0.2241366846901954,1.0,1.7555045294641132,500,,0.11188905581344939,1.098780721170212,inconsistent
6,6,6,1.0,0.7,200,41,0.0,1.0,0.11838786040307243,0.12250277045974924,0.11684991769534356,0.12798618408740808,weighted_loess_quadratic,0.21485554657815145,9,1001,0.21485554657815145,0.21645525387162443,0.2168785869688063,0.0004233330971818716,True,7,0.215,0.21486857363295292,0.21136696193972934,0.21722985128727118,1.0,0.005862889347541839,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.015523422754906521,0.00048703095276885183,31.87358558353075,-0.9530987266560068,-0.997037323573135,-0.36769872212506655,1.0,1.7717835358029006,500,,0.09648071322988049,0.8149544463545064,inconsistent
6,6,6,1.0,0.8,200,41,0.0,1.0,0.13477558255164898,0.13943815602079518,0.13297863696817916,0.14576275336679528,weighted_loess_quadratic,0.21710717720147166,9,1001,0.21710717720147166,0.2200301408910114,0.22047201580430592,0.0004418749132945321,True,7,0.217,0.2171143825479877,0.21489119945964177,0.2200758267346209,1.0,0.00518462727497912,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.018189728408761343,0.000565412519140184,32.170721009896,-0.9549227165923535,-1.1009433619773432,-0.5995339909714906,1.0,1.7392055646038727,500,,0.08233879999633872,0.6109326217513078,inconsistent
6,6,6,1.0,0.9,200,41,0.0,1.0,0.15098188694559864,0.15622268468221878,0.14894798671005666,0.16326847004878212,weighted_loess_quadratic,0.22169195842492523,9,1001,0.22169195842492523,0.2246464244290384,0.2249027057474948,0.00025628131845639723,True,7,0.222,0.22177449318951048,0.21793921813620726,0.22608944601524877,1.0,0.008150227879041516,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.020758793873165864,0.0006432525574613753,32.27160721302277,-0.43434440023290094,-1.016179535667183,-0.38685211749277937,1.0,1.7283484923902965,500,,0.07079260624391184,0.46888145112015744,inconsistent
6,6,6,1.0,1.0,200,41,0.0,1.0,0.1669984777282898,0.1728285210812952,0.16463828641004882,0.18063830288379687,weighted_loess_quadratic,0.22783045091957665,9,1001,0.22783045091957665,0.23004603218849118,0.2299473636006346,9.866858785656518e-05,True,7,0.228,0.22785121397942806,0.22492535827853524,0.23116252204545298,1.0,0.0062371637669177415,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.023301865532481147,0.0007275893305648774,32.02612319011099,-1.160551225143207,-1.3403167077774554,-0.7298653108563714,1.0,1.7549460311564993,500,,0.06085273625113827,0.36439096379158026,inconsistent
6,6,6,1.0,1.1,200,41,0.0,1.0,0.1828201034561358,0.1891773921599551,0.18019512034945648,0.19782037921027687,weighted_loess_quadratic,0.2329726503798288,9,1001,0.2329726503798288,0.23496838630512001,0.23549604891233147,0.0005276626072114599,True,7,0.233,0.23302479069617132,0.22844204872739876,0.23791439669172226,1.0,0.009472347964323502,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.02563894224968074,0.0008067637429663188,31.779988222340236,-0.6172189161371063,-1.344036506425876,-0.5381410631996906,1.0,1.782235299797309,500,,0.05020468724003552,0.27461250864066583,inconsistent
