L,N,nmax,filling,W_over_t,realizations,U_points,entropy_peak_method,U_S_loess_over_t,U_S_grid_max_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,U_S_candidate_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,unresolved_reasons
6,6,5,1.0,2.3,200,41,weighted_loess_quadratic,0.31853552209139624,0.319,0.3181956510275435,0.3190279904771746,0.31853552209139624,0.31850224654009945,0.3034798358228985,0.33252479707268695,1.0,0.029044961249788448,0.012500000000000011,True,False,0.3,0.325,0.02113296201752762,0.0017345650756774348,12.183435671489082,-0.7070378431817409,
6,6,5,1.0,2.4,200,41,weighted_loess_quadratic,0.3284944281552155,0.329,0.32614685156632234,0.32576992562055573,0.3284944281552155,0.32799329959201257,0.3119155504895355,0.33986538003873584,1.0,0.027949829549200333,0.012500000000000011,True,False,0.3,0.35,0.021055154915563354,0.0017994441759588166,11.700921427220333,-0.3528031883339698,
6,6,5,1.0,2.5,200,41,weighted_loess_quadratic,0.330260556239326,0.33,0.33084147491387833,0.3313442833763791,0.330260556239326,0.3302169663264797,0.31782672706120874,0.3470376140122363,1.0,0.02921088695102758,0.012500000000000011,True,False,0.325,0.325,0.02105652726169767,0.0018427718611390546,11.426551330495249,-0.5490515437696789,
6,6,6,1.0,0.1,200,41,weighted_loess_quadratic,0.24603125872034676,0.246,0.2447118598095771,0.24774099141365286,0.24603125872034676,0.24600440483030867,0.24405563299419392,0.24805824455134728,1.0,0.004002611557153368,0.012500000000000011,True,False,0.25,0.25,0.0035923634929077132,5.461214085512467e-05,65.77957642124946,-0.7244775783941432,
6,6,6,1.0,0.2,200,41,weighted_loess_quadratic,0.22680071313684438,0.227,0.22956188791453666,0.22999237058429156,0.22680071313684438,0.2267841402000717,0.22494492542891814,0.22877172530521045,1.0,0.0038267998762923083,0.012500000000000011,True,False,0.225,0.225,0.0047145864940557145,8.863737726716756e-05,53.189598332148066,-1.0427810604159704,
6,6,6,1.0,0.3,200,41,weighted_loess_quadratic,0.21688630178120755,0.217,0.2183353788685648,0.21972966227396704,0.21688630178120755,0.2168211478685728,0.21452752997919122,0.21979786161931134,1.0,0.005270331640120113,0.012500000000000011,True,False,0.2,0.225,0.006021464461099397,0.00014839004439123936,40.57862834263625,-0.5845002746168216,
6,6,6,1.0,0.4,200,41,weighted_loess_quadratic,0.20890209428211154,0.209,0.2129571937210295,0.21387446534389232,0.20890209428211154,0.20907051907124147,0.20418364443754755,0.21568800222500795,1.0,0.011504357787460395,0.012500000000000011,True,False,0.2,0.225,0.007962163693745881,0.00023046938875815188,34.547597564469406,-0.16556028541941328,
6,6,6,1.0,0.5,200,41,weighted_loess_quadratic,0.21329333545914458,0.214,0.21247039709378263,0.21361206400323843,0.21329333545914458,0.21325412124987647,0.2061067021541733,0.2157156518595229,1.0,0.009608949705349618,0.012500000000000011,True,False,0.2,0.225,0.010221270334947161,0.00031480422788174783,32.46865648445691,-0.6024758670679591,
6,6,6,1.0,0.6,200,41,weighted_loess_quadratic,0.21365851108273723,0.214,0.21399862422899135,0.21436955032589208,0.21365851108273723,0.21371925146366655,0.20581658334203712,0.21608720452078276,1.0,0.010270621178745637,0.012500000000000011,True,False,0.2,0.225,0.012863593967195185,0.0004017233243863641,32.02102837032039,-0.6111252991311037,
6,6,6,1.0,0.7,200,41,weighted_loess_quadratic,0.21485554657815145,0.215,0.21645525387162443,0.2168785869688063,0.21485554657815145,0.21486857363295292,0.21136696193972934,0.21722985128727118,1.0,0.005862889347541839,0.012500000000000011,True,False,0.225,0.225,0.015523422754906521,0.00048703095276885183,31.87358558353075,-0.9530987266560068,
6,6,6,1.0,0.8,200,41,weighted_loess_quadratic,0.21710717720147166,0.217,0.2200301408910114,0.22047201580430592,0.21710717720147166,0.2171143825479877,0.21489119945964177,0.2200758267346209,1.0,0.00518462727497912,0.012500000000000011,True,False,0.225,0.225,0.018189728408761343,0.000565412519140184,32.170721009896,-0.9549227165923535,
6,6,6,1.0,0.9,200,41,weighted_loess_quadratic,0.22169195842492523,0.222,0.2246464244290384,0.2249027057474948,0.22169195842492523,0.22177449318951048,0.21793921813620726,0.22608944601524877,1.0,0.008150227879041516,0.012500000000000011,True,False,0.225,0.225,0.020758793873165864,0.0006432525574613753,32.27160721302277,-0.43434440023290094,
6,6,6,1.0,1.0,200,41,weighted_loess_quadratic,0.22783045091957665,0.228,0.23004603218849118,0.2299473636006346,0.22783045091957665,0.22785121397942806,0.22492535827853524,0.23116252204545298,1.0,0.0062371637669177415,0.012500000000000011,True,False,0.225,0.225,0.023301865532481147,0.0007275893305648774,32.02612319011099,-1.160551225143207,
6,6,6,1.0,1.1,200,41,weighted_loess_quadratic,0.2329726503798288,0.233,0.23496838630512001,0.23549604891233147,0.2329726503798288,0.23302479069617132,0.22844204872739876,0.23791439669172226,1.0,0.009472347964323502,0.012500000000000011,True,False,0.225,0.225,0.02563894224968074,0.0008067637429663188,31.779988222340236,-0.6172189161371063,
6,6,6,1.0,1.2,200,41,weighted_loess_quadratic,0.2399693920037705,0.24,0.24031132103832833,0.2416420461211447,0.2399693920037705,0.23998975629882505,0.2336070575644386,0.24397325014050733,1.0,0.010366192576068717,0.012500000000000011,True,False,0.225,0.25,0.02769727074906302,0.0009005141806705032,30.757173338947574,-1.315759707816707,
6,6,6,1.0,1.3,200,41,weighted_loess_quadratic,0.24509644920688287,0.245,0.2477687220525856,0.2476306323028858,0.24509644920688287,0.2450132370890813,0.24050720313533372,0.2518072820388389,1.0,0.011300078903505179,0.012500000000000011,True,False,0.25,0.25,0.029718866132029485,0.0009697474273538428,30.645986051361415,-0.8307065445311216,
6,6,6,1.0,1.4,200,41,weighted_loess_quadratic,0.2515696666727847,0.252,0.2531564981476257,0.25323144171579687,0.2515696666727847,0.25145502513559725,0.24682074807439253,0.25610731461444913,1.0,0.009286566540056607,0.012500000000000011,True,False,0.25,0.25,0.031417971179230404,0.0010446726382396451,30.07446546333609,-1.3957518910112967,
6,6,6,1.0,1.5,200,41,weighted_loess_quadratic,0.25738818077749276,0.257,0.2584063546094851,0.2584701259432188,0.25738818077749276,0.2573009639881747,0.25150154045614087,0.2631533397739144,1.0,0.011651799317773548,0.012500000000000011,True,False,0.25,0.275,0.032592716232834294,0.0011341551173527995,28.73744140828643,-0.8703034550454063,
6,6,6,1.0,1.6,200,41,weighted_loess_quadratic,0.26182181999938536,0.262,0.2631587213116215,0.26365147604021144,0.26182181999938536,0.2616735716034485,0.2537880022567516,0.2684884641039223,1.0,0.01470046184717072,0.012500000000000011,True,False,0.25,0.275,0.03356455552413984,0.0012306144347243831,27.274631742522335,-0.5205382106435289,
6,6,6,1.0,1.7,200,41,weighted_loess_quadratic,0.26835289099421583,0.268,0.2700966015870234,0.2700923187143895,0.26835289099421583,0.268238643305843,0.2619935195532829,0.27740308984622963,1.0,0.015409570292946706,0.012500000000000011,True,False,0.25,0.275,0.03421531063828012,0.00136643800629901,25.03978261769234,-1.1465074067763013,
6,6,6,1.0,1.8,200,41,weighted_loess_quadratic,0.2740897346196041,0.274,0.27481366376549266,0.27575822436078007,0.2740897346196041,0.27399753317114095,0.26697035548213705,0.2799534109245563,1.0,0.012983055442419233,0.012500000000000011,True,False,0.275,0.275,0.03490910930477725,0.0014610460925963118,23.893229297607565,-1.2114177326345703,
6,6,6,1.0,1.9,200,41,weighted_loess_quadratic,0.28053228707964034,0.281,0.2816934131923434,0.281421265530217,0.28053228707964034,0.2805211353835769,0.2730405409045927,0.2880794675761882,1.0,0.01503892667159551,0.012500000000000011,True,False,0.275,0.275,0.03495988541633559,0.0015360407953810054,22.75973758083945,-1.061153859978495,
6,6,6,1.0,2.0,200,41,weighted_loess_quadratic,0.28662101293034753,0.28700000000000003,0.28642438533248915,0.2860266623122934,0.28662101293034753,0.2866692014558187,0.27787488369495,0.2927788893523398,1.0,0.014904005657389807,0.012500000000000011,True,False,0.275,0.3,0.03497232485963288,0.0016187539257331552,21.60447261543687,-1.7690940286833108,
6,6,6,1.0,2.1,200,41,weighted_loess_quadratic,0.29009609666651154,0.29,0.2908618252009138,0.2902411319837472,0.29009609666651154,0.29016058004969947,0.28060863720906976,0.29932239803719385,1.0,0.018713760828124093,0.012500000000000011,True,False,0.275,0.3,0.03472656827372824,0.0017226004819837222,20.1593861356277,-1.0037918949601254,
6,6,6,1.0,2.2,200,41,weighted_loess_quadratic,0.29874914611360787,0.299,0.29797869726406123,0.29704409157834427,0.29874914611360787,0.29869862739231956,0.2895527587237007,0.3051622689241021,1.0,0.01560951020040141,0.012500000000000011,True,False,0.3,0.3,0.03444527076044129,0.001771677887160806,19.44217456799746,-1.3407215820394869,
6,6,6,1.0,2.3,200,41,weighted_loess_quadratic,0.29823981002735495,0.298,0.2991270426249558,0.29897106046184163,0.29823981002735495,0.2982216212498178,0.2888364914682512,0.30857627853643893,1.0,0.019739787068187742,0.012500000000000011,True,False,0.275,0.325,0.033634178003431596,0.0018214115037993625,18.465996252506688,-0.884294847484736,
6,6,6,1.0,2.4,200,41,weighted_loess_quadratic,0.3002267291005436,0.3,0.3008540563533046,0.30278934666473795,0.3002267291005436,0.30019311789466485,0.290520344470993,0.31171095253774134,1.0,0.02119060806674833,0.012500000000000011,True,False,0.3,0.325,0.03299063377113974,0.001881942560745587,17.53009600785559,-1.351335561118155,
6,6,6,1.0,2.5,200,41,weighted_loess_quadratic,0.3078196502259498,0.308,0.30812909660600024,0.30826007487032037,0.3078196502259498,0.30783301580695666,0.2982082159432766,0.3194968346255507,1.0,0.021288618682274052,0.012500000000000011,True,False,0.3,0.325,0.03188343326139053,0.0019268628921117884,16.546809527504664,-0.8810216490880908,
