L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
6,3,2,0.5,6.0,10.0,50,fock_entropy_normalized,0.316925335001502,0.0027536647528191693,0.0532256529171856,0.000631973729319933,0.186585774517844,0.0007319464177918979,500
6,3,2,0.5,6.0,11.0,50,fock_entropy_normalized,0.30742180190735,0.002920638063970554,0.052039604882735804,0.0006743174211757882,0.18324816069300404,0.0007252860768144741,500
6,3,2,0.5,6.0,12.0,50,fock_entropy_normalized,0.29130144212630804,0.003053569548111984,0.0493784045385578,0.0006450562559571138,0.179913899553882,0.0008031997437574645,500
6,3,2,0.5,6.0,13.0,50,fock_entropy_normalized,0.277816062440784,0.0028107383391602738,0.0470367512961212,0.0005513666772433557,0.17762623284716,0.000745869851281488,500
6,3,2,0.5,6.0,14.0,50,fock_entropy_normalized,0.263481934482298,0.0028712938459310787,0.0449255414114346,0.0005182261215930206,0.17466156307017003,0.0006932546991804647,500
6,3,2,0.5,6.0,15.0,50,fock_entropy_normalized,0.2531615381583598,0.0030040814336491934,0.04350202869596061,0.0005280574867968988,0.17373073369998202,0.0007170065593912759,500
6,3,2,0.5,7.0,1.0,50,fock_entropy_normalized,0.6108493719066639,0.0012410328254169598,0.16435301573632402,0.0008617937681179043,0.225512418347806,4.469945121338611e-06,500
6,3,2,0.5,7.0,2.0,50,fock_entropy_normalized,0.5344656845232899,0.002140165803237714,0.1211230043191112,0.0011032752113727972,0.225359771085524,1.0896487664685169e-05,500
6,3,2,0.5,7.0,3.0,50,fock_entropy_normalized,0.45326599780329796,0.0027608910032239126,0.0877244049028314,0.0010309709590455305,0.225011586781618,1.9245024063968408e-05,500
6,3,2,0.5,7.0,4.0,50,fock_entropy_normalized,0.40420958188907596,0.002875355625160102,0.0726118105324272,0.0009256338635514486,0.22448334870821401,5.635862684029549e-05,500
6,3,2,0.5,7.0,5.0,50,fock_entropy_normalized,0.36650836372262396,0.0028141594876237353,0.06252788932791101,0.0008119819341736188,0.22255442880171597,0.00020050656343848072,500
6,3,2,0.5,7.0,6.0,50,fock_entropy_normalized,0.344903516129322,0.0026181792152733642,0.0575164985600182,0.0006816456677891988,0.21807605987456202,0.00039807289394185996,500
6,3,2,0.5,7.0,7.0,50,fock_entropy_normalized,0.32931100471033803,0.002568410842845901,0.054525171753263796,0.000630213169491387,0.211687895508444,0.0005342422642997455,500
6,3,2,0.5,7.0,8.0,50,fock_entropy_normalized,0.31250535079056796,0.002509176729306732,0.051626746986369994,0.0006106198102121315,0.20536805243345999,0.0006036853824863082,500
